Initialization Completed, Clock Speed 6
Time, Logical_Clock, Action, queue_length 
16:17:07, 1, sent message to first, 0
16:17:07, 2, recieved message, 0
16:17:08, 3, sleep, 0
16:17:08, 4, recieved message, 0
16:17:08, 5, sleep, 0
16:17:08, 6, sleep, 0
16:17:08, 7, sleep, 0
16:17:08, 8, recieved message, 0
16:17:09, 9, sleep, 0
16:17:09, 10, sent message to second, 0
16:17:09, 11, recieved message, 0
16:17:09, 12, sleep, 0
16:17:09, 13, sleep, 0
16:17:09, 14, sent message to first, 0
16:17:10, 15, sent message to both, 0
16:17:10, 16, sleep, 0
16:17:10, 17, recieved message, 0
16:17:10, 18, sent message to second, 0
16:17:10, 19, sleep, 0
16:17:10, 20, sleep, 0
16:17:11, 21, sleep, 0
16:17:11, 22, recieved message, 0
16:17:11, 23, recieved message, 0
16:17:11, 24, sent message to both, 1
16:17:11, 25, recieved message, 0
16:17:11, 26, sent message to first, 0
16:17:12, 27, sleep, 0
16:17:12, 28, sleep, 0
16:17:12, 29, recieved message, 0
16:17:12, 30, sleep, 0
16:17:12, 31, recieved message, 0
16:17:12, 32, sleep, 0
16:17:13, 33, recieved message, 0
16:17:13, 34, sent message to first, 0
16:17:13, 35, recieved message, 0
16:17:13, 36, sleep, 0
16:17:13, 37, recieved message, 0
16:17:13, 38, sleep, 0
16:17:14, 39, recieved message, 0
16:17:14, 40, sent message to first, 0
16:17:14, 41, sent message to both, 0
16:17:14, 42, sent message to both, 0
16:17:14, 43, sleep, 0
16:17:14, 44, sleep, 0
16:17:15, 45, sleep, 0
16:17:15, 46, sleep, 0
16:17:15, 47, sleep, 0
16:17:15, 48, sent message to both, 0
16:17:15, 49, recieved message, 0
16:17:15, 50, sent message to second, 0
16:17:16, 51, sleep, 0
16:17:16, 52, sleep, 0
16:17:16, 53, sleep, 0
16:17:16, 54, sent message to first, 0
16:17:16, 55, sent message to both, 0
16:17:16, 56, sleep, 0
16:17:17, 57, sleep, 0
16:17:17, 58, recieved message, 0
16:17:17, 59, sleep, 0
16:17:17, 60, sleep, 0
16:17:17, 61, recieved message, 0
16:17:17, 62, sleep, 0
16:17:18, 63, recieved message, 0
16:17:18, 64, sleep, 0
16:17:18, 65, sleep, 0
16:17:18, 66, sleep, 0
16:17:18, 67, recieved message, 0
16:17:18, 68, sleep, 0
16:17:19, 69, recieved message, 0
16:17:19, 70, recieved message, 0
16:17:19, 71, sent message to both, 0
16:17:19, 72, sent message to second, 0
16:17:19, 73, sleep, 0
16:17:19, 74, sleep, 0
16:17:20, 75, sleep, 0
16:17:20, 76, sleep, 0
