Initialization Completed, Clock Speed 5
Time, Logical_Clock, Action, queue_length 
16:02:51, 342, sleep, 0
16:02:51, 343, sent message to second, 0
16:02:51, 345, recieved message, 0
16:02:52, 346, sleep, 0
16:02:52, 347, sleep, 0
16:02:52, 348, sleep, 0
16:02:52, 349, sleep, 0
16:02:52, 350, sleep, 0
16:02:53, 351, sent message to second, 0
16:02:53, 352, sleep, 0
16:02:53, 353, sleep, 0
16:02:53, 356, recieved message, 0
16:02:53, 357, recieved message, 0
16:02:54, 358, sleep, 0
16:02:54, 359, sleep, 0
16:02:54, 361, recieved message, 0
16:02:54, 362, sent message to second, 0
16:02:54, 363, sleep, 0
16:02:55, 364, sleep, 0
16:02:55, 365, sleep, 0
16:02:55, 366, sleep, 0
16:02:55, 367, sleep, 0
16:02:55, 368, sleep, 0
16:02:56, 369, sleep, 0
16:02:56, 370, sleep, 0
16:02:56, 371, sleep, 0
16:02:56, 374, recieved message, 0
16:02:56, 375, sleep, 0
16:02:57, 376, sleep, 0
16:02:57, 377, sleep, 0
16:02:57, 378, sleep, 0
16:02:57, 379, sent message to first, 0
16:02:57, 380, sleep, 0
16:02:58, 382, recieved message, 0
16:02:58, 383, sleep, 0
16:02:58, 384, recieved message, 0
16:02:58, 385, sleep, 0
16:02:58, 386, sleep, 0
16:02:59, 387, sleep, 0
16:02:59, 388, sleep, 0
16:02:59, 389, sleep, 0
16:02:59, 390, sent message to both, 0
16:02:59, 391, sleep, 0
16:03:00, 392, sleep, 0
16:03:00, 393, sent message to both, 0
16:03:00, 394, sent message to second, 0
16:03:00, 395, sent message to second, 0
16:03:00, 396, sleep, 0
16:03:01, 397, sleep, 0
16:03:01, 398, sleep, 0
16:03:01, 399, sleep, 0
16:03:01, 400, sleep, 0
16:03:01, 405, recieved message, 0
16:03:02, 406, sleep, 0
16:03:02, 407, sent message to second, 0
16:03:02, 408, sleep, 0
16:03:02, 409, sleep, 0
16:03:02, 410, sleep, 0
16:03:03, 411, sleep, 0
16:03:03, 412, sleep, 0
16:03:03, 413, sent message to both, 0
16:03:03, 414, sent message to second, 0
16:03:03, 417, recieved message, 0
16:03:04, 418, sleep, 0
16:03:04, 419, recieved message, 0
16:03:04, 421, recieved message, 0
16:03:04, 422, recieved message, 0
16:03:04, 423, sleep, 0
16:03:05, 424, sleep, 0
16:03:05, 425, sleep, 0
16:03:05, 426, sent message to second, 0
16:03:05, 427, sleep, 0
16:03:05, 429, recieved message, 0
16:03:06, 430, sleep, 0
16:03:06, 431, sleep, 0
16:03:06, 432, sleep, 0
16:03:06, 433, sent message to first, 0
16:03:06, 434, sleep, 0
16:03:07, 435, sent message to second, 0
16:03:07, 436, sleep, 0
16:03:07, 437, sleep, 0
16:03:07, 438, sleep, 0
16:03:07, 439, sleep, 0
16:03:08, 440, sent message to second, 0
16:03:08, 441, sleep, 0
16:03:08, 442, sleep, 0
16:03:08, 443, sleep, 0
16:03:08, 444, sleep, 0
16:03:09, 445, sleep, 0
16:03:09, 446, sleep, 0
16:03:09, 447, sleep, 0
16:03:09, 448, sleep, 0
16:03:09, 449, sleep, 0
16:03:10, 450, sent message to both, 0
16:03:10, 451, sleep, 0
